,year_report,month_report,date_report,m_,date_forecast,bank,value
19634,2023,2,2023-03-31,13,2024-03-31,consensus mean,1824.3557392792352
19635,2023,2,2023-03-31,13,2024-03-31,high,2100.0
19636,2023,2,2023-03-31,13,2024-03-31,low,1572.49579330259
19637,2023,2,2023-03-31,13,2024-03-31,jp morgan,2080.0
19638,2023,2,2023-03-31,13,2024-03-31,moodys analytics,2042.24403929793
19639,2023,2,2023-03-31,13,2024-03-31,boa securities,2100.0
19640,2023,2,2023-03-31,13,2024-03-31,commerzbank,1950.0
19641,2023,2,2023-03-31,13,2024-03-31,econ intelligence unit,1950.0
19642,2023,2,2023-03-31,13,2024-03-31,investec,1986.10169491525
19643,2023,2,2023-03-31,13,2024-03-31,societe generale,1998.0
19644,2023,2,2023-03-31,13,2024-03-31,capital economics,1925.0
19645,2023,2,2023-03-31,13,2024-03-31,citigroup,2000.0
19646,2023,2,2023-03-31,13,2024-03-31,ubs,1950.0
19647,2023,2,2023-03-31,13,2024-03-31,anz,1912.0
19648,2023,2,2023-03-31,13,2024-03-31,pezco economics,1889.21814704918
19649,2023,2,2023-03-31,13,2024-03-31,td securities,1745.0
19650,2023,2,2023-03-31,13,2024-03-31,isgr,1750.0
19651,2023,2,2023-03-31,13,2024-03-31,morgan stanley,1850.0
19652,2023,2,2023-03-31,13,2024-03-31,rbc capital markets,1740.0
19653,2023,2,2023-03-31,13,2024-03-31,standard chartered,1775.0
19654,2023,2,2023-03-31,13,2024-03-31,oxford economics,1627.652
19655,2023,2,2023-03-31,13,2024-03-31,australia dept of industry,1652.5
19656,2023,2,2023-03-31,13,2024-03-31,credit suisse,1650.0
19657,2023,2,2023-03-31,13,2024-03-31,bmo,1615.0
19658,2023,2,2023-03-31,13,2024-03-31,liberum capital,1625.0
19659,2023,2,2023-03-31,13,2024-03-31,euromonitor international,1573.68180741593
19660,2023,2,2023-03-31,13,2024-03-31,s&p global mkt intel,1572.49579330259
19661,2023,2,2023-03-31,13,2024-03-31,macquarie,1650.0
19662,2023,2,2023-03-31,16,2024-06-30,consensus mean,1803.7723312027185
19663,2023,2,2023-03-31,16,2024-06-30,high,2110.0
19664,2023,2,2023-03-31,16,2024-06-30,low,1543.55425469586
19665,2023,2,2023-03-31,16,2024-06-30,jp morgan,2110.0
19666,2023,2,2023-03-31,16,2024-06-30,moodys analytics,2055.80351551244
19667,2023,2,2023-03-31,16,2024-06-30,commerzbank,1950.0
19668,2023,2,2023-03-31,16,2024-06-30,econ intelligence unit,1970.0
19669,2023,2,2023-03-31,16,2024-06-30,investec,1986.10169491525
19670,2023,2,2023-03-31,16,2024-06-30,societe generale,1998.0
19671,2023,2,2023-03-31,16,2024-06-30,capital economics,1875.0
19672,2023,2,2023-03-31,16,2024-06-30,citigroup,2000.0
19673,2023,2,2023-03-31,16,2024-06-30,ubs,1925.0
19674,2023,2,2023-03-31,16,2024-06-30,anz,1908.0
19675,2023,2,2023-03-31,16,2024-06-30,pezco economics,1898.1847924999
19676,2023,2,2023-03-31,16,2024-06-30,td securities,1756.0
19677,2023,2,2023-03-31,16,2024-06-30,isgr,1700.0
19678,2023,2,2023-03-31,16,2024-06-30,morgan stanley,1850.0
19679,2023,2,2023-03-31,16,2024-06-30,rbc capital markets,1720.0
19680,2023,2,2023-03-31,16,2024-06-30,standard chartered,1735.0
19681,2023,2,2023-03-31,16,2024-06-30,oxford economics,1581.554
19682,2023,2,2023-03-31,16,2024-06-30,australia dept of industry,1635.0
19683,2023,2,2023-03-31,16,2024-06-30,credit suisse,1650.0
19684,2023,2,2023-03-31,16,2024-06-30,bmo,1615.0
19685,2023,2,2023-03-31,16,2024-06-30,liberum capital,1625.0
19686,2023,2,2023-03-31,16,2024-06-30,euromonitor international,1543.55425469586
19687,2023,2,2023-03-31,16,2024-06-30,s&p global mkt intel,1553.3376912418
19688,2023,2,2023-03-31,16,2024-06-30,macquarie,1650.0
19689,2023,2,2023-03-31,19,2024-09-30,consensus mean,1802.9716450865164
19690,2023,2,2023-03-31,19,2024-09-30,high,2140.0
19691,2023,2,2023-03-31,19,2024-09-30,low,1520.13226507968
19692,2023,2,2023-03-31,19,2024-09-30,jp morgan,2140.0
19693,2023,2,2023-03-31,19,2024-09-30,moodys analytics,2093.16439165915
19694,2023,2,2023-03-31,19,2024-09-30,commerzbank,2000.0
19695,2023,2,2023-03-31,19,2024-09-30,econ intelligence unit,1985.0
19696,2023,2,2023-03-31,19,2024-09-30,investec,2083.87096774194
19697,2023,2,2023-03-31,19,2024-09-30,societe generale,1998.0
19698,2023,2,2023-03-31,19,2024-09-30,capital economics,1825.0
19699,2023,2,2023-03-31,19,2024-09-30,citigroup,2000.0
19700,2023,2,2023-03-31,19,2024-09-30,ubs,1925.0
19701,2023,2,2023-03-31,19,2024-09-30,anz,1876.0
19702,2023,2,2023-03-31,19,2024-09-30,pezco economics,1905.52968883843
19703,2023,2,2023-03-31,19,2024-09-30,td securities,1766.0
19704,2023,2,2023-03-31,19,2024-09-30,isgr,1675.0
19705,2023,2,2023-03-31,19,2024-09-30,morgan stanley,1850.0
19706,2023,2,2023-03-31,19,2024-09-30,rbc capital markets,1700.0
19707,2023,2,2023-03-31,19,2024-09-30,standard chartered,1700.0
19708,2023,2,2023-03-31,19,2024-09-30,oxford economics,1523.971
19709,2023,2,2023-03-31,19,2024-09-30,australia dept of industry,1617.5
19710,2023,2,2023-03-31,19,2024-09-30,credit suisse,1650.0
19711,2023,2,2023-03-31,19,2024-09-30,bmo,1615.0
19712,2023,2,2023-03-31,19,2024-09-30,liberum capital,1625.0
19713,2023,2,2023-03-31,19,2024-09-30,euromonitor international,1520.13226507968
19714,2023,2,2023-03-31,19,2024-09-30,s&p global mkt intel,1547.1511687572
19715,2023,2,2023-03-31,19,2024-09-30,macquarie,1650.0
19716,2023,2,2023-03-31,22,2024-12-31,consensus mean,1802.1052613284137
19717,2023,2,2023-03-31,22,2024-12-31,high,2175.0
19718,2023,2,2023-03-31,22,2024-12-31,low,1478.723
19719,2023,2,2023-03-31,22,2024-12-31,jp morgan,2175.0
19720,2023,2,2023-03-31,22,2024-12-31,moodys analytics,2114.44451756045
19721,2023,2,2023-03-31,22,2024-12-31,commerzbank,2000.0
19722,2023,2,2023-03-31,22,2024-12-31,econ intelligence unit,2005.0
19723,2023,2,2023-03-31,22,2024-12-31,investec,2083.87096774194
19724,2023,2,2023-03-31,22,2024-12-31,societe generale,1998.0
19725,2023,2,2023-03-31,22,2024-12-31,capital economics,1775.0
19726,2023,2,2023-03-31,22,2024-12-31,citigroup,2000.0
19727,2023,2,2023-03-31,22,2024-12-31,ubs,1900.0
19728,2023,2,2023-03-31,22,2024-12-31,anz,1884.0
19729,2023,2,2023-03-31,22,2024-12-31,pezco economics,1914.34041833149
19730,2023,2,2023-03-31,22,2024-12-31,td securities,1776.0
19731,2023,2,2023-03-31,22,2024-12-31,isgr,1650.0
19732,2023,2,2023-03-31,22,2024-12-31,morgan stanley,1800.0
19733,2023,2,2023-03-31,22,2024-12-31,rbc capital markets,1700.0
19734,2023,2,2023-03-31,22,2024-12-31,standard chartered,1670.0
19735,2023,2,2023-03-31,22,2024-12-31,oxford economics,1478.723
19736,2023,2,2023-03-31,22,2024-12-31,australia dept of industry,1600.0
19737,2023,2,2023-03-31,22,2024-12-31,bmo,1615.0
19738,2023,2,2023-03-31,22,2024-12-31,liberum capital,1625.0
19739,2023,2,2023-03-31,22,2024-12-31,euromonitor international,1498.59378722047
19740,2023,2,2023-03-31,22,2024-12-31,s&p global mkt intel,1535.44831969917
19741,2023,2,2023-03-31,22,2024-12-31,macquarie,1650.0
19742,2023,3,2023-03-31,3,2023-06-30,consensus mean,1801.4174043660412
19743,2023,3,2023-03-31,3,2023-06-30,high,1950.0
19744,2023,3,2023-03-31,3,2023-06-30,low,1550.0
19745,2023,3,2023-03-31,3,2023-06-30,capital economics,1950.0
19746,2023,3,2023-03-31,3,2023-06-30,boa securities,1800.0
19747,2023,3,2023-03-31,3,2023-06-30,deutsche bank,1900.0
19748,2023,3,2023-03-31,3,2023-06-30,moodys analytics,1926.67029855401
19749,2023,3,2023-03-31,3,2023-06-30,jp morgan,1930.0
19750,2023,3,2023-03-31,3,2023-06-30,anz,1830.0
19751,2023,3,2023-03-31,3,2023-06-30,societe generale,1700.0
19752,2023,3,2023-03-31,3,2023-06-30,investec,1872.41379310345
19753,2023,3,2023-03-31,3,2023-06-30,citigroup,1875.0
19754,2023,3,2023-03-31,3,2023-06-30,commerzbank,1800.0
19755,2023,3,2023-03-31,3,2023-06-30,econ intelligence unit,1840.0
19756,2023,3,2023-03-31,3,2023-06-30,ubs,1825.0
19757,2023,3,2023-03-31,3,2023-06-30,td securities,1850.0
19758,2023,3,2023-03-31,3,2023-06-30,pezco economics,1869.14356342821
19759,2023,3,2023-03-31,3,2023-06-30,morgan stanley,1700.0
19760,2023,3,2023-03-31,3,2023-06-30,standard chartered,1840.0
19761,2023,3,2023-03-31,3,2023-06-30,isgr,1850.0
19762,2023,3,2023-03-31,3,2023-06-30,rbc capital markets,1728.9140625
19763,2023,3,2023-03-31,3,2023-06-30,bank julius baer,1800.0
19764,2023,3,2023-03-31,3,2023-06-30,australia dept of industry,1705.0
19765,2023,3,2023-03-31,3,2023-06-30,credit suisse,1750.0
19766,2023,3,2023-03-31,3,2023-06-30,macquarie,1550.0
19767,2023,3,2023-03-31,3,2023-06-30,liberum capital,1710.0
19768,2023,3,2023-03-31,3,2023-06-30,euromonitor international,1777.18239512222
19769,2023,3,2023-03-31,3,2023-06-30,bmo,1735.0
19770,2023,3,2023-03-31,3,2023-06-30,s&p global mkt intel,1739.62580517522
19771,2023,3,2023-03-31,3,2023-06-30,oxford economics,1784.32
19772,2023,3,2023-03-31,6,2023-09-30,consensus mean,1814.9980786015362
19773,2023,3,2023-03-31,6,2023-09-30,high,2000.0
19774,2023,3,2023-03-31,6,2023-09-30,low,1550.0
19775,2023,3,2023-03-31,6,2023-09-30,capital economics,1975.0
19776,2023,3,2023-03-31,6,2023-09-30,boa securities,2000.0
19777,2023,3,2023-03-31,6,2023-09-30,deutsche bank,1950.0
19778,2023,3,2023-03-31,6,2023-09-30,moodys analytics,1983.14336218636
19779,2023,3,2023-03-31,6,2023-09-30,jp morgan,1980.0
19780,2023,3,2023-03-31,6,2023-09-30,anz,1880.0
19781,2023,3,2023-03-31,6,2023-09-30,societe generale,1800.0
19782,2023,3,2023-03-31,6,2023-09-30,investec,1929.91379310345
19783,2023,3,2023-03-31,6,2023-09-30,citigroup,1900.0
19784,2023,3,2023-03-31,6,2023-09-30,commerzbank,1900.0
19785,2023,3,2023-03-31,6,2023-09-30,econ intelligence unit,1900.0
19786,2023,3,2023-03-31,6,2023-09-30,ubs,1875.0
19787,2023,3,2023-03-31,6,2023-09-30,td securities,1875.0
19788,2023,3,2023-03-31,6,2023-09-30,pezco economics,1870.73622607659
19789,2023,3,2023-03-31,6,2023-09-30,morgan stanley,1750.0
19790,2023,3,2023-03-31,6,2023-09-30,standard chartered,1810.0
19791,2023,3,2023-03-31,6,2023-09-30,isgr,1830.0
19792,2023,3,2023-03-31,6,2023-09-30,rbc capital markets,1725.84508196721
19793,2023,3,2023-03-31,6,2023-09-30,bank julius baer,1750.0
19794,2023,3,2023-03-31,6,2023-09-30,australia dept of industry,1687.5
19795,2023,3,2023-03-31,6,2023-09-30,credit suisse,1700.0
19796,2023,3,2023-03-31,6,2023-09-30,macquarie,1550.0
19797,2023,3,2023-03-31,6,2023-09-30,liberum capital,1630.0
19798,2023,3,2023-03-31,6,2023-09-30,euromonitor international,1707.64483175218
19799,2023,3,2023-03-31,6,2023-09-30,bmo,1660.0
19800,2023,3,2023-03-31,6,2023-09-30,s&p global mkt intel,1681.83482715568
19801,2023,3,2023-03-31,6,2023-09-30,oxford economics,1703.33
19802,2023,3,2023-03-31,9,2023-12-31,consensus mean,1835.1414147124526
19803,2023,3,2023-03-31,9,2023-12-31,high,2061.79530411224
19804,2023,3,2023-03-31,9,2023-12-31,low,1600.0
19805,2023,3,2023-03-31,9,2023-12-31,capital economics,2050.0
19806,2023,3,2023-03-31,9,2023-12-31,boa securities,2000.0
19807,2023,3,2023-03-31,9,2023-12-31,deutsche bank,2000.0
19808,2023,3,2023-03-31,9,2023-12-31,moodys analytics,2061.79530411224
19809,2023,3,2023-03-31,9,2023-12-31,jp morgan,2045.0
19810,2023,3,2023-03-31,9,2023-12-31,anz,1960.0
19811,2023,3,2023-03-31,9,2023-12-31,societe generale,2000.0
19812,2023,3,2023-03-31,9,2023-12-31,investec,1929.91379310345
19813,2023,3,2023-03-31,9,2023-12-31,citigroup,1950.0
19814,2023,3,2023-03-31,9,2023-12-31,commerzbank,1950.0
19815,2023,3,2023-03-31,9,2023-12-31,econ intelligence unit,1950.0
19816,2023,3,2023-03-31,9,2023-12-31,ubs,1900.0
19817,2023,3,2023-03-31,9,2023-12-31,td securities,1925.0
19818,2023,3,2023-03-31,9,2023-12-31,pezco economics,1870.74867812929
19819,2023,3,2023-03-31,9,2023-12-31,morgan stanley,1800.0
19820,2023,3,2023-03-31,9,2023-12-31,standard chartered,1740.0
19821,2023,3,2023-03-31,9,2023-12-31,isgr,1800.0
19822,2023,3,2023-03-31,9,2023-12-31,rbc capital markets,1780.0
19823,2023,3,2023-03-31,9,2023-12-31,bank julius baer,1725.0
19824,2023,3,2023-03-31,9,2023-12-31,australia dept of industry,1670.0
19825,2023,3,2023-03-31,9,2023-12-31,credit suisse,1650.0
19826,2023,3,2023-03-31,9,2023-12-31,macquarie,1600.0
19827,2023,3,2023-03-31,9,2023-12-31,liberum capital,1630.0
19828,2023,3,2023-03-31,9,2023-12-31,euromonitor international,1659.88698419866
19829,2023,3,2023-03-31,9,2023-12-31,bmo,1635.0
19830,2023,3,2023-03-31,9,2023-12-31,s&p global mkt intel,1635.22243769259
19831,2023,3,2023-03-31,9,2023-12-31,oxford economics,1631.251
19832,2023,3,2023-03-31,12,2024-03-31,consensus mean,1847.946904168897
19833,2023,3,2023-03-31,12,2024-03-31,high,2112.5
19834,2023,3,2023-03-31,12,2024-03-31,low,1580.401
19835,2023,3,2023-03-31,12,2024-03-31,capital economics,2112.5
19836,2023,3,2023-03-31,12,2024-03-31,boa securities,2100.0
19837,2023,3,2023-03-31,12,2024-03-31,deutsche bank,2100.0
19838,2023,3,2023-03-31,12,2024-03-31,moodys analytics,2091.90571390602
19839,2023,3,2023-03-31,12,2024-03-31,jp morgan,2080.0
19840,2023,3,2023-03-31,12,2024-03-31,anz,2012.0
19841,2023,3,2023-03-31,12,2024-03-31,societe generale,2000.0
19842,2023,3,2023-03-31,12,2024-03-31,investec,1986.10169491525
19843,2023,3,2023-03-31,12,2024-03-31,citigroup,1950.0
19844,2023,3,2023-03-31,12,2024-03-31,commerzbank,1950.0
19845,2023,3,2023-03-31,12,2024-03-31,econ intelligence unit,1950.0
19846,2023,3,2023-03-31,12,2024-03-31,ubs,1950.0
19847,2023,3,2023-03-31,12,2024-03-31,td securities,1925.0
19848,2023,3,2023-03-31,12,2024-03-31,pezco economics,1889.21814704918
19849,2023,3,2023-03-31,12,2024-03-31,morgan stanley,1850.0
19850,2023,3,2023-03-31,12,2024-03-31,standard chartered,1775.0
19851,2023,3,2023-03-31,12,2024-03-31,isgr,1750.0
19852,2023,3,2023-03-31,12,2024-03-31,rbc capital markets,1740.0
19853,2023,3,2023-03-31,12,2024-03-31,bank julius baer,1700.0
19854,2023,3,2023-03-31,12,2024-03-31,australia dept of industry,1652.5
19855,2023,3,2023-03-31,12,2024-03-31,credit suisse,1650.0
19856,2023,3,2023-03-31,12,2024-03-31,macquarie,1650.0
19857,2023,3,2023-03-31,12,2024-03-31,liberum capital,1625.0
19858,2023,3,2023-03-31,12,2024-03-31,euromonitor international,1623.90691602925
19859,2023,3,2023-03-31,12,2024-03-31,bmo,1615.0
19860,2023,3,2023-03-31,12,2024-03-31,s&p global mkt intel,1586.03294066052
19861,2023,3,2023-03-31,12,2024-03-31,oxford economics,1580.401
19862,2023,3,2023-03-31,15,2024-06-30,consensus mean,1849.8675094617033
19863,2023,3,2023-03-31,15,2024-06-30,high,2200.0
19864,2023,3,2023-03-31,15,2024-06-30,low,1559.464
19865,2023,3,2023-03-31,15,2024-06-30,capital economics,2137.5
19866,2023,3,2023-03-31,15,2024-06-30,boa securities,2200.0
19867,2023,3,2023-03-31,15,2024-06-30,deutsche bank,2100.0
19868,2023,3,2023-03-31,15,2024-06-30,moodys analytics,2106.43655163628
19869,2023,3,2023-03-31,15,2024-06-30,jp morgan,2110.0
19870,2023,3,2023-03-31,15,2024-06-30,anz,2038.0
19871,2023,3,2023-03-31,15,2024-06-30,societe generale,2000.0
19872,2023,3,2023-03-31,15,2024-06-30,investec,1986.10169491525
19873,2023,3,2023-03-31,15,2024-06-30,citigroup,2000.0
19874,2023,3,2023-03-31,15,2024-06-30,commerzbank,1950.0
19875,2023,3,2023-03-31,15,2024-06-30,econ intelligence unit,1970.0
19876,2023,3,2023-03-31,15,2024-06-30,ubs,1925.0
19877,2023,3,2023-03-31,15,2024-06-30,td securities,1950.0
19878,2023,3,2023-03-31,15,2024-06-30,pezco economics,1898.1847924999
19879,2023,3,2023-03-31,15,2024-06-30,morgan stanley,1850.0
19880,2023,3,2023-03-31,15,2024-06-30,standard chartered,1735.0
19881,2023,3,2023-03-31,15,2024-06-30,isgr,1700.0
19882,2023,3,2023-03-31,15,2024-06-30,rbc capital markets,1720.0
19883,2023,3,2023-03-31,15,2024-06-30,bank julius baer,1675.0
19884,2023,3,2023-03-31,15,2024-06-30,australia dept of industry,1635.0
19885,2023,3,2023-03-31,15,2024-06-30,credit suisse,1650.0
19886,2023,3,2023-03-31,15,2024-06-30,macquarie,1650.0
19887,2023,3,2023-03-31,15,2024-06-30,liberum capital,1625.0
19888,2023,3,2023-03-31,15,2024-06-30,euromonitor international,1594.16041159294
19889,2023,3,2023-03-31,15,2024-06-30,bmo,1615.0
19890,2023,3,2023-03-31,15,2024-06-30,s&p global mkt intel,1566.57530482162
19891,2023,3,2023-03-31,15,2024-06-30,oxford economics,1559.464
19892,2023,3,2023-03-31,18,2024-09-30,consensus mean,1841.3274570965075
19893,2023,3,2023-03-31,18,2024-09-30,high,2162.5
19894,2023,3,2023-03-31,18,2024-09-30,low,1552.94
19895,2023,3,2023-03-31,18,2024-09-30,capital economics,2162.5
19896,2023,3,2023-03-31,18,2024-09-30,deutsche bank,2100.0
19897,2023,3,2023-03-31,18,2024-09-30,moodys analytics,2146.03632791833
19898,2023,3,2023-03-31,18,2024-09-30,jp morgan,2140.0
19899,2023,3,2023-03-31,18,2024-09-30,anz,2065.0
19900,2023,3,2023-03-31,18,2024-09-30,societe generale,2000.0
19901,2023,3,2023-03-31,18,2024-09-30,investec,2083.87096774194
19902,2023,3,2023-03-31,18,2024-09-30,citigroup,2000.0
19903,2023,3,2023-03-31,18,2024-09-30,commerzbank,2000.0
19904,2023,3,2023-03-31,18,2024-09-30,econ intelligence unit,1985.0
19905,2023,3,2023-03-31,18,2024-09-30,ubs,1925.0
19906,2023,3,2023-03-31,18,2024-09-30,td securities,1950.0
19907,2023,3,2023-03-31,18,2024-09-30,pezco economics,1905.52968883843
19908,2023,3,2023-03-31,18,2024-09-30,morgan stanley,1850.0
19909,2023,3,2023-03-31,18,2024-09-30,standard chartered,1700.0
19910,2023,3,2023-03-31,18,2024-09-30,isgr,1675.0
19911,2023,3,2023-03-31,18,2024-09-30,rbc capital markets,1700.0
19912,2023,3,2023-03-31,18,2024-09-30,bank julius baer,1650.0
19913,2023,3,2023-03-31,18,2024-09-30,australia dept of industry,1617.5
19914,2023,3,2023-03-31,18,2024-09-30,credit suisse,1650.0
19915,2023,3,2023-03-31,18,2024-09-30,macquarie,1650.0
19916,2023,3,2023-03-31,18,2024-09-30,liberum capital,1625.0
19917,2023,3,2023-03-31,18,2024-09-30,euromonitor international,1569.15226553474
19918,2023,3,2023-03-31,18,2024-09-30,bmo,1615.0
19919,2023,3,2023-03-31,18,2024-09-30,s&p global mkt intel,1556.98463447575
19920,2023,3,2023-03-31,18,2024-09-30,oxford economics,1552.94
19921,2023,3,2023-03-31,21,2024-12-31,consensus mean,1849.072895280794
19922,2023,3,2023-03-31,21,2024-12-31,high,2187.5
19923,2023,3,2023-03-31,21,2024-12-31,low,1545.86497866084
19924,2023,3,2023-03-31,21,2024-12-31,capital economics,2187.5
19925,2023,3,2023-03-31,21,2024-12-31,deutsche bank,2100.0
19926,2023,3,2023-03-31,21,2024-12-31,moodys analytics,2168.83280759735
19927,2023,3,2023-03-31,21,2024-12-31,jp morgan,2175.0
19928,2023,3,2023-03-31,21,2024-12-31,anz,2090.0
19929,2023,3,2023-03-31,21,2024-12-31,societe generale,2000.0
19930,2023,3,2023-03-31,21,2024-12-31,investec,2083.87096774194
19931,2023,3,2023-03-31,21,2024-12-31,citigroup,2050.0
19932,2023,3,2023-03-31,21,2024-12-31,commerzbank,2000.0
19933,2023,3,2023-03-31,21,2024-12-31,econ intelligence unit,2005.0
19934,2023,3,2023-03-31,21,2024-12-31,ubs,1900.0
19935,2023,3,2023-03-31,21,2024-12-31,td securities,1975.0
19936,2023,3,2023-03-31,21,2024-12-31,pezco economics,1914.34041833149
19937,2023,3,2023-03-31,21,2024-12-31,morgan stanley,1800.0
19938,2023,3,2023-03-31,21,2024-12-31,standard chartered,1670.0
19939,2023,3,2023-03-31,21,2024-12-31,isgr,1650.0
19940,2023,3,2023-03-31,21,2024-12-31,rbc capital markets,1700.0
19941,2023,3,2023-03-31,21,2024-12-31,bank julius baer,1625.0
19942,2023,3,2023-03-31,21,2024-12-31,australia dept of industry,1600.0
19943,2023,3,2023-03-31,21,2024-12-31,macquarie,1650.0
19944,2023,3,2023-03-31,21,2024-12-31,liberum capital,1625.0
19945,2023,3,2023-03-31,21,2024-12-31,euromonitor international,1546.15620968823
19946,2023,3,2023-03-31,21,2024-12-31,bmo,1615.0
19947,2023,3,2023-03-31,21,2024-12-31,s&p global mkt intel,1545.86497866084
19948,2023,3,2023-03-31,21,2024-12-31,oxford economics,1550.257
19949,2023,3,2023-03-31,24,2025-03-31,consensus mean,1810.1438902002476
19950,2023,3,2023-03-31,24,2025-03-31,high,2200.0
19951,2023,3,2023-03-31,24,2025-03-31,low,1526.56553994119
19952,2023,3,2023-03-31,24,2025-03-31,capital economics,2200.0
19953,2023,3,2023-03-31,24,2025-03-31,moodys analytics,2178.06470412769
19954,2023,3,2023-03-31,24,2025-03-31,anz,2040.0
19955,2023,3,2023-03-31,24,2025-03-31,econ intelligence unit,2000.0
19956,2023,3,2023-03-31,24,2025-03-31,ubs,1900.0
19957,2023,3,2023-03-31,24,2025-03-31,pezco economics,1923.15114782456
19958,2023,3,2023-03-31,24,2025-03-31,isgr,1650.0
19959,2023,3,2023-03-31,24,2025-03-31,liberum capital,1620.0
19960,2023,3,2023-03-31,24,2025-03-31,euromonitor international,1526.56553994119
19961,2023,3,2023-03-31,24,2025-03-31,bmo,1600.0
19962,2023,3,2023-03-31,24,2025-03-31,s&p global mkt intel,1534.86929050953
19963,2023,3,2023-03-31,24,2025-03-31,oxford economics,1549.076
19964,2023,4,2023-04-30,2,2023-06-30,consensus mean,1904.326175007694
19965,2023,4,2023-04-30,2,2023-06-30,high,2050.0
19966,2023,4,2023-04-30,2,2023-06-30,low,1700.0
19967,2023,4,2023-04-30,2,2023-06-30,boa securities,1950.0
19968,2023,4,2023-04-30,2,2023-06-30,deutsche bank,1950.0
19969,2023,4,2023-04-30,2,2023-06-30,morgan stanley,1950.0
19970,2023,4,2023-04-30,2,2023-06-30,td securities,1950.0
19971,2023,4,2023-04-30,2,2023-06-30,moodys analytics,1930.73226144389
19972,2023,4,2023-04-30,2,2023-06-30,jp morgan,1930.0
19973,2023,4,2023-04-30,2,2023-06-30,anz,1920.0
19974,2023,4,2023-04-30,2,2023-06-30,citigroup,2050.0
19975,2023,4,2023-04-30,2,2023-06-30,commerzbank,1900.0
19976,2023,4,2023-04-30,2,2023-06-30,isgr,2020.0
19977,2023,4,2023-04-30,2,2023-06-30,societe generale,1700.0
19978,2023,4,2023-04-30,2,2023-06-30,pezco economics,1969.14356342821
19979,2023,4,2023-04-30,2,2023-06-30,investec,1941.4050862069
19980,2023,4,2023-04-30,2,2023-06-30,capital economics,1985.0
19981,2023,4,2023-04-30,2,2023-06-30,econ intelligence unit,1980.0
19982,2023,4,2023-04-30,2,2023-06-30,ubs,1825.0
19983,2023,4,2023-04-30,2,2023-06-30,banco de credito del peru,1800.0
19984,2023,4,2023-04-30,2,2023-06-30,natixis cib,1850.0
19985,2023,4,2023-04-30,2,2023-06-30,standard chartered,1840.0
19986,2023,4,2023-04-30,2,2023-06-30,bmo,1945.0
19987,2023,4,2023-04-30,2,2023-06-30,australia dept of industry,1850.0
19988,2023,4,2023-04-30,2,2023-06-30,bank julius baer,1800.0
19989,2023,4,2023-04-30,2,2023-06-30,credit suisse,1925.0
19990,2023,4,2023-04-30,2,2023-06-30,liberum capital,1850.0
19991,2023,4,2023-04-30,2,2023-06-30,macquarie,2025.0
19992,2023,4,2023-04-30,2,2023-06-30,rbc capital markets,1740.0
19993,2023,4,2023-04-30,2,2023-06-30,euromonitor international,1856.40816414413
19994,2023,4,2023-04-30,2,2023-06-30,s&p global mkt intel,1983.0
19995,2023,4,2023-04-30,2,2023-06-30,oxford economics,1809.77
19996,2023,4,2023-04-30,5,2023-09-30,consensus mean,1902.4719284480213
19997,2023,4,2023-04-30,5,2023-09-30,high,2150.0
19998,2023,4,2023-04-30,5,2023-09-30,low,1720.0
19999,2023,4,2023-04-30,5,2023-09-30,boa securities,2000.0
20000,2023,4,2023-04-30,5,2023-09-30,deutsche bank,2050.0
20001,2023,4,2023-04-30,5,2023-09-30,morgan stanley,2150.0
20002,2023,4,2023-04-30,5,2023-09-30,td securities,2000.0
20003,2023,4,2023-04-30,5,2023-09-30,moodys analytics,1987.80129920567
20004,2023,4,2023-04-30,5,2023-09-30,jp morgan,1980.0
20005,2023,4,2023-04-30,5,2023-09-30,anz,1930.0
20006,2023,4,2023-04-30,5,2023-09-30,citigroup,2100.0
20007,2023,4,2023-04-30,5,2023-09-30,commerzbank,1950.0
20008,2023,4,2023-04-30,5,2023-09-30,isgr,2100.0
20009,2023,4,2023-04-30,5,2023-09-30,societe generale,1800.0
20010,2023,4,2023-04-30,5,2023-09-30,pezco economics,1970.73622607659
20011,2023,4,2023-04-30,5,2023-09-30,investec,1941.4050862069
20012,2023,4,2023-04-30,5,2023-09-30,capital economics,1915.0
20013,2023,4,2023-04-30,5,2023-09-30,econ intelligence unit,1950.0
20014,2023,4,2023-04-30,5,2023-09-30,ubs,1875.0
20015,2023,4,2023-04-30,5,2023-09-30,banco de credito del peru,1800.0
20016,2023,4,2023-04-30,5,2023-09-30,natixis cib,1800.0
20017,2023,4,2023-04-30,5,2023-09-30,standard chartered,1810.0
20018,2023,4,2023-04-30,5,2023-09-30,bmo,1950.0
20019,2023,4,2023-04-30,5,2023-09-30,australia dept of industry,1750.0
20020,2023,4,2023-04-30,5,2023-09-30,bank julius baer,1750.0
20021,2023,4,2023-04-30,5,2023-09-30,credit suisse,1875.0
20022,2023,4,2023-04-30,5,2023-09-30,liberum capital,1780.0
20023,2023,4,2023-04-30,5,2023-09-30,macquarie,1875.0
20024,2023,4,2023-04-30,5,2023-09-30,rbc capital markets,1720.0
20025,2023,4,2023-04-30,5,2023-09-30,euromonitor international,1782.41731350346
20026,2023,4,2023-04-30,5,2023-09-30,s&p global mkt intel,1851.0
20027,2023,4,2023-04-30,5,2023-09-30,oxford economics,1728.326
20028,2023,4,2023-04-30,8,2023-12-31,consensus mean,1914.671351379001
